CustomerID,Name,Age,Gender,Email,Phone,City,State,Country,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
5820,Carlos,45.0,Female,user5819@mail.com,9000005819,Chennai,DL,India,2023-02-23,2016-10-11,35503.0,3844.0,26.0,Clothing,UPI,Inactive,14.0,645.0,76232,Single,Engineer,Desktop,Chrome,False,average,0.36,False
5821,Sara,30.0,Male,user5820@mail.com,9000005820,Bangalore,KA,India,2017-01-08,2019-07-17,24662.0,1226.0,30.0,Clothing,Cash,Inactive,36.0,718.0,137702,Single,Doctor,Mobile,Chrome,True,average,0.96,False
5822,Sara,52.0,Female,user5821@mail.com,9000005821,Mumbai,DL,India,2024-09-04,2023-07-29,9807.0,2921.0,21.0,Clothing,UPI,Active,88.0,679.0,122177,Married,Doctor,Desktop,Chrome,True,good,0.41,True
5823,John,120.0,Female,,,Bangalore,KA,India,,,,,-3.0,Electronics,Cash,Active,150.0,100.0,income,Married,Engineer,Desktop,Firefox,True,bad,3.0,False
5824,  John ,120.0,M,,abc123,,Tamil Nadu,India,,32-13-2020,,,-3.0,,,,,,income,,,,,yes,,,
5825,Priya,54.0,Female,user5824@mail.com,9000005824,Mumbai,MH,India,2015-04-03,2017-06-05,32450.0,882.0,44.0,Clothing,UPI,Active,68.0,322.0,63756,Married,Engineer,Desktop,Firefox,False,average,0.34,False
5826,Amit,44.0,Male,user5825@mail.com,9000005825,Delhi,DL,India,2021-09-16,2017-09-13,25620.0,2626.0,6.0,Electronics,Cash,Active,91.0,805.0,129349,Married,Engineer,Mobile,Chrome,False,bad,0.42,False
5827,Carlos,36.0,Female,user5826@mail.com,9000005826,Chennai,KA,India,2016-09-02,2020-09-23,15900.0,3347.0,70.0,Electronics,UPI,Inactive,49.0,485.0,161845,Single,Engineer,Desktop,Chrome,False,good,0.42,False
5828,Fatima,62.0,Male,user5827@mail.com,9000005827,Chennai,KA,India,2024-02-18,2016-04-17,2030.0,4038.0,32.0,Electronics,Cash,Inactive,11.0,673.0,108518,Single,Engineer,Desktop,Firefox,True,bad,0.3,False
5829,Fatima,59.0,Male,user5828@mail.com,9000005828,Mumbai,TN,India,2022-06-11,2021-03-23,6540.0,3046.0,11.0,Electronics,Card,Inactive,69.0,819.0,22565,Married,Engineer,Desktop,Firefox,True,average,0.62,False
5830,Sara,46.0,Male,user5829@mail.com,9000005829,Chennai,MH,India,2017-09-27,2023-08-12,7861.0,1139.0,42.0,Clothing,UPI,Active,32.0,678.0,147729,Married,Engineer,Mobile,Firefox,False,good,0.49,True
5831,  John ,120.0,,,abc123,,Tamil Nadu,India,,,5000000.0,,,,,closed,,,income,,,,,,,3.0,
5832,Priya,57.0,Male,user5831@mail.com,9000005831,Bangalore,TN,India,2020-11-15,2021-03-29,13338.0,1611.0,38.0,Clothing,Cash,Inactive,21.0,608.0,41637,Single,Doctor,Desktop,Firefox,True,average,0.56,True
5833,John,53.0,Male,user5832@mail.com,9000005832,Delhi,MH,India,2015-05-26,2024-08-04,15923.0,2225.0,22.0,Clothing,Cash,Active,21.0,435.0,193738,Married,Doctor,Mobile,Chrome,True,bad,0.59,True
5834,Fatima,27.0,Male,user5833@mail.com,9000005833,Delhi,TN,India,2015-05-16,2020-03-16,19873.0,1388.0,89.0,Electronics,UPI,Inactive,4.0,753.0,84033,Single,Engineer,Desktop,Chrome,True,good,0.15,True
233,Sara,56.0,Male,user5834@mail.com,9000005834,Chennai,KA,India,2018-05-21,2022-04-26,28620.0,836.0,79.0,Clothing,UPI,Inactive,39.0,300.0,51496,Married,Doctor,Mobile,Chrome,True,bad,0.9,False
5836,Fatima,64.0,Female,user5835@mail.com,9000005835,Bangalore,KA,India,2015-12-27,2018-08-05,16798.0,3967.0,70.0,Clothing,Card,Active,30.0,403.0,145360,Single,Doctor,Mobile,Chrome,False,good,0.46,False
189,Sara,36.0,Male,user5836@mail.com,9000005836,Bangalore,DL,India,2016-11-13,2019-08-01,40393.0,4515.0,69.0,Clothing,Cash,Inactive,35.0,762.0,151159,Married,Doctor,Mobile,Firefox,False,average,0.03,False
5838,Amit,30.0,Male,user5837@mail.com,9000005837,Chennai,MH,India,2023-11-14,2023-06-11,27311.0,2368.0,38.0,Electronics,Card,Active,83.0,441.0,63333,Single,Doctor,Desktop,Firefox,True,bad,0.83,True
5839,,,M,,,,,India,not_a_date,,,,,electronics,,closed,150.0,100.0,income,,,,,,,3.0,
5840,Amit,46.0,Male,user5839@mail.com,9000005839,Bangalore,KA,India,2024-01-17,2015-03-07,8927.0,1526.0,77.0,Clothing,Cash,Active,2.0,431.0,153292,Married,Engineer,Mobile,Firefox,True,bad,0.7,True
5841,Fatima,45.0,Male,user5840@mail.com,9000005840,Delhi,TN,India,2017-03-31,2023-02-16,22010.0,4763.0,11.0,Clothing,Card,Active,47.0,674.0,126460,Married,Engineer,Mobile,Firefox,True,average,0.26,True
5842,Sara,43.0,Male,user5841@mail.com,9000005841,Bangalore,MH,India,2015-08-17,2022-11-18,30505.0,4195.0,74.0,Electronics,Card,Active,63.0,607.0,33541,Single,Engineer,Mobile,Firefox,True,bad,0.01,False
5843,Priya,,Female,invalid@,abc123,Mumbai,TN,India,,,,,,Clothing,Cash,Active,150.0,100.0,,Single,Engineer,Desktop,Chrome,False,good,,True
5844,John,36.0,Female,user5843@mail.com,9000005843,Chennai,KA,India,2020-06-28,2018-02-01,29506.0,1745.0,82.0,Clothing,Cash,Inactive,12.0,756.0,119442,Single,Engineer,Mobile,Chrome,False,good,0.01,False
5845,John,42.0,Female,user5844@mail.com,9000005844,Delhi,TN,India,2015-11-24,2018-05-29,20641.0,1985.0,19.0,Electronics,UPI,Inactive,4.0,618.0,190406,Single,Engineer,Desktop,Chrome,False,good,0.48,False
5846,Wei,35.0,Male,user5845@mail.com,9000005845,Bangalore,TN,India,2018-03-23,2023-05-02,37223.0,3797.0,16.0,Electronics,Cash,Inactive,1.0,741.0,119496,Single,Engineer,Desktop,Firefox,True,average,0.98,False
5847,Sara,52.0,Female,user5846@mail.com,9000005846,Mumbai,DL,India,2021-11-28,2018-09-30,42869.0,4825.0,57.0,Clothing,Card,Active,87.0,613.0,197508,Single,Doctor,Desktop,Chrome,True,average,0.56,True
5848,Sara,60.0,Male,user5847@mail.com,9000005847,Chennai,KA,India,2016-02-08,2021-02-14,46846.0,3034.0,9.0,Clothing,Card,Active,12.0,802.0,126157,Married,Engineer,Desktop,Chrome,True,average,0.52,True
5849,Fatima,42.0,Male,user5848@mail.com,9000005848,Mumbai,DL,India,2019-03-24,2020-12-07,21594.0,2405.0,66.0,Clothing,Card,Active,37.0,380.0,163907,Married,Engineer,Desktop,Chrome,False,bad,0.3,True
5850,Priya,48.0,Female,user5849@mail.com,9000005849,Delhi,MH,India,2024-10-26,2020-11-14,39682.0,4285.0,62.0,Electronics,Card,Inactive,53.0,459.0,133988,Single,Engineer,Desktop,Chrome,False,average,0.32,False
5851,Amit,27.0,Male,user5850@mail.com,9000005850,Chennai,KA,India,2022-10-06,2021-07-22,37965.0,277.0,90.0,Electronics,UPI,Inactive,55.0,721.0,53591,Single,Doctor,Desktop,Chrome,False,bad,0.5,False
5852,Fatima,35.0,Female,user5851@mail.com,9000005851,Chennai,TN,India,2019-12-11,2019-01-19,41212.0,4053.0,89.0,Clothing,UPI,Inactive,40.0,319.0,125103,Single,Engineer,Mobile,Chrome,False,bad,0.99,True
5853,Priya,44.0,Female,user5852@mail.com,9000005852,Bangalore,MH,India,2024-08-02,2023-11-06,48289.0,4222.0,18.0,Clothing,UPI,Inactive,0.0,665.0,137542,Single,Doctor,Mobile,Chrome,False,bad,0.55,False
5854,Wei,24.0,Male,user5853@mail.com,9000005853,Chennai,KA,India,2024-08-13,2016-05-12,3933.0,4816.0,23.0,Clothing,Card,Active,52.0,310.0,20734,Single,Engineer,Desktop,Firefox,True,bad,0.11,True
5855,Wei,37.0,Female,user5854@mail.com,9000005854,Mumbai,KA,India,2024-06-11,2020-11-04,43216.0,1421.0,25.0,Clothing,UPI,Active,80.0,715.0,39652,Married,Doctor,Desktop,Chrome,False,good,0.56,True
5856,Fatima,19.0,Female,user5855@mail.com,9000005855,Chennai,MH,India,2022-10-12,2016-11-26,20202.0,2593.0,15.0,Electronics,UPI,Active,36.0,417.0,158149,Single,Engineer,Mobile,Firefox,False,bad,0.26,True
5857,John,120.0,Male,,abc123,Chennai,DL,India,not_a_date,,,,-3.0,Clothing,Cash,Inactive,150.0,100.0,income,Single,Engineer,Mobile,Firefox,True,bad,,True
5858,Amit,38.0,Female,user5857@mail.com,9000005857,Chennai,KA,India,2023-02-11,2023-09-06,8747.0,2221.0,19.0,Clothing,UPI,Active,56.0,695.0,20209,Single,Engineer,Mobile,Firefox,True,good,0.35,True
5859,Wei,60.0,Female,user5858@mail.com,9000005858,Chennai,MH,India,2019-02-09,2020-04-23,49787.0,941.0,91.0,Clothing,UPI,Inactive,89.0,400.0,87647,Married,Engineer,Mobile,Firefox,False,good,0.15,False
5860,Priya,23.0,Female,user5859@mail.com,9000005859,Delhi,MH,India,2022-08-18,2018-06-12,35464.0,921.0,19.0,Electronics,UPI,Active,10.0,424.0,181942,Single,Engineer,Desktop,Chrome,False,bad,0.41,False
5861,Amit,,Female,invalid@,abc123,Delhi,KA,India,not_a_date,32-13-2020,,,,Clothing,Cash,Active,150.0,,income,Married,Engineer,Desktop,Chrome,True,bad,3.0,True
5862,Carlos,54.0,Female,user5861@mail.com,9000005861,Chennai,TN,India,2020-10-30,2017-12-12,31957.0,4565.0,67.0,Electronics,UPI,Inactive,21.0,640.0,187267,Single,Doctor,Desktop,Chrome,True,bad,0.59,True
5863,Amit,41.0,Female,user5862@mail.com,9000005862,Delhi,TN,India,2018-11-23,2023-12-12,1036.0,2510.0,76.0,Clothing,UPI,Inactive,66.0,592.0,153680,Single,Engineer,Mobile,Firefox,True,bad,0.7,True
5864,Wei,29.0,Female,user5863@mail.com,9000005863,Mumbai,TN,India,2023-08-05,2016-12-22,1283.0,2714.0,28.0,Clothing,Cash,Active,57.0,799.0,149847,Married,Doctor,Mobile,Chrome,True,good,0.11,False
5865,Amit,40.0,Male,user5864@mail.com,9000005864,Bangalore,KA,India,2019-11-22,2016-05-24,24807.0,4076.0,12.0,Clothing,Card,Inactive,94.0,671.0,166374,Married,Doctor,Mobile,Firefox,True,good,0.52,False
5866,Priya,29.0,Male,user5865@mail.com,9000005865,Bangalore,KA,India,2017-06-29,2020-09-05,46505.0,3727.0,75.0,Electronics,UPI,Inactive,88.0,372.0,194001,Married,Engineer,Mobile,Chrome,False,good,0.08,True
5867,Wei,31.0,Female,user5866@mail.com,9000005866,Chennai,KA,India,2021-02-05,2022-02-01,27281.0,1395.0,57.0,Clothing,Cash,Active,69.0,326.0,146241,Single,Engineer,Desktop,Chrome,False,average,0.29,False
5868,Amit,48.0,Male,user5867@mail.com,9000005867,Chennai,MH,India,2017-11-16,2015-01-08,4355.0,3384.0,35.0,Electronics,Card,Active,74.0,460.0,30163,Married,Doctor,Mobile,Firefox,True,average,0.33,True
5869,Priya,45.0,Male,user5868@mail.com,9000005868,Mumbai,TN,India,2019-01-20,2020-09-26,25842.0,702.0,80.0,Clothing,Card,Active,38.0,801.0,31681,Single,Engineer,Desktop,Chrome,True,good,0.17,False
5870,Sara,48.0,Female,user5869@mail.com,9000005869,Mumbai,KA,India,2017-01-16,2018-06-30,37372.0,208.0,22.0,Clothing,UPI,Active,94.0,849.0,153986,Single,Engineer,Desktop,Chrome,True,good,0.94,False
5871,Fatima,18.0,Female,user5870@mail.com,9000005870,Bangalore,MH,India,2020-09-23,2019-08-30,,,-3.0,Clothing,UPI,Active,150.0,,,Single,Engineer,Desktop,Firefox,True,bad,3.0,True
5872,,,M,invalid@,,,,India,not_a_date,32-13-2020,,,-3.0,,,,150.0,,,,,,,yes,,3.0,
5873,Wei,44.0,Male,user5872@mail.com,9000005872,Bangalore,MH,India,2016-03-08,2022-10-30,15020.0,1161.0,36.0,Clothing,Cash,Active,15.0,481.0,135431,Single,Engineer,Mobile,Chrome,False,bad,0.01,False
5874,Sara,44.0,Male,user5873@mail.com,9000005873,Chennai,MH,India,2022-12-24,2015-01-04,29393.0,531.0,3.0,Clothing,Cash,Active,58.0,498.0,169160,Single,Doctor,Mobile,Chrome,False,average,0.45,True
5875,Sara,32.0,Female,user5874@mail.com,9000005874,Chennai,MH,India,2022-01-16,2020-11-16,33641.0,4655.0,52.0,Clothing,Card,Active,49.0,551.0,32874,Married,Doctor,Desktop,Firefox,False,bad,0.47,False
5876,John,52.0,Female,user5875@mail.com,9000005875,Mumbai,KA,India,2021-03-27,2022-03-27,29839.0,535.0,18.0,Clothing,UPI,Inactive,21.0,383.0,179105,Single,Doctor,Desktop,Firefox,True,average,0.03,False
5877,Priya,18.0,Female,user5876@mail.com,9000005876,Chennai,TN,India,2020-04-20,2023-12-19,25871.0,3261.0,19.0,Clothing,Cash,Inactive,63.0,497.0,172976,Married,Doctor,Mobile,Firefox,False,bad,0.9,True
5878,Fatima,,Male,,,Chennai,TN,India,not_a_date,32-13-2020,5000000.0,,,Electronics,UPI,Inactive,,100.0,income,Single,Doctor,Desktop,Chrome,True,good,3.0,True
392,,120.0,,,,,,India,,32-13-2020,5000000.0,,-3.0,electronics,,closed,150.0,,,,,,,,,3.0,
5880,Priya,40.0,Male,user5879@mail.com,9000005879,Bangalore,DL,India,2024-08-20,2019-11-29,4609.0,3922.0,70.0,Clothing,UPI,Inactive,72.0,778.0,191775,Single,Doctor,Desktop,Chrome,False,average,0.87,True
5881,Priya,34.0,Female,user5880@mail.com,9000005880,Delhi,TN,India,2020-09-18,2022-06-18,12911.0,719.0,84.0,Clothing,Cash,Inactive,77.0,545.0,60699,Married,Engineer,Mobile,Firefox,False,average,0.43,True
5882,Priya,50.0,Female,user5881@mail.com,9000005881,Mumbai,DL,India,2023-05-24,2019-03-05,23828.0,1924.0,42.0,Clothing,UPI,Active,62.0,796.0,52578,Married,Doctor,Mobile,Firefox,False,average,0.56,True
5883,John,19.0,Male,user5882@mail.com,9000005882,Bangalore,TN,India,2016-09-05,2020-12-02,39580.0,365.0,19.0,Clothing,Cash,Active,12.0,510.0,163402,Single,Doctor,Desktop,Chrome,True,bad,0.73,False
5884,John,32.0,Male,user5883@mail.com,9000005883,Delhi,DL,India,2023-01-17,2021-07-09,38724.0,276.0,63.0,Electronics,UPI,Active,93.0,783.0,37250,Married,Engineer,Mobile,Firefox,False,good,0.77,True
5885,Amit,45.0,Male,user5884@mail.com,9000005884,Mumbai,KA,India,2015-10-18,2017-04-15,14787.0,1373.0,95.0,Electronics,UPI,Active,75.0,481.0,168235,Single,Doctor,Desktop,Chrome,False,bad,0.7,True
5886,John,35.0,Female,user5885@mail.com,9000005885,Mumbai,KA,India,2020-11-19,2023-03-24,34017.0,2606.0,54.0,Electronics,Cash,Inactive,42.0,847.0,89880,Single,Engineer,Mobile,Firefox,False,good,0.09,True
5887,Fatima,44.0,Male,user5886@mail.com,9000005886,Bangalore,DL,India,2015-11-03,2022-09-14,16762.0,4321.0,82.0,Electronics,Cash,Inactive,71.0,778.0,102466,Single,Doctor,Mobile,Chrome,True,bad,0.22,True
5888,Wei,40.0,Female,user5887@mail.com,9000005887,Mumbai,DL,India,2021-09-04,2015-06-08,5724.0,842.0,10.0,Electronics,Card,Active,75.0,387.0,196061,Married,Engineer,Desktop,Chrome,True,good,0.49,True
5889,Sara,45.0,Female,user5888@mail.com,9000005888,Mumbai,KA,India,2022-09-05,2024-10-05,27576.0,2600.0,15.0,Electronics,Card,Active,33.0,365.0,183573,Single,Doctor,Mobile,Chrome,True,average,0.18,True
5890,  John ,120.0,,invalid@,abc123,,,India,not_a_date,,,,,,,,150.0,,,,,,,,,,
5891,  John ,,,,,,,India,,32-13-2020,,,,,,closed,150.0,,,,,,,yes,,3.0,
5892,Amit,25.0,Female,user5891@mail.com,9000005891,Chennai,DL,India,2024-05-18,2023-11-19,25004.0,1944.0,99.0,Electronics,Card,Active,44.0,388.0,74933,Single,Doctor,Mobile,Firefox,True,bad,0.76,False
5893,Wei,49.0,Female,user5892@mail.com,9000005892,Delhi,KA,India,2018-04-17,2021-08-22,43668.0,4026.0,28.0,Electronics,UPI,Active,18.0,538.0,197429,Single,Doctor,Mobile,Firefox,True,bad,0.77,True
5894,Priya,41.0,Male,user5893@mail.com,9000005893,Bangalore,DL,India,2018-12-30,2023-12-11,2881.0,4834.0,75.0,Clothing,UPI,Inactive,79.0,790.0,52358,Single,Engineer,Mobile,Firefox,False,good,0.28,True
5895,,,M,,,,,India,not_a_date,32-13-2020,5000000.0,,,,crypto,,150.0,100.0,income,,,,,yes,,,
5896,Sara,24.0,Female,user5895@mail.com,9000005895,Mumbai,MH,India,2019-10-25,2020-04-20,48559.0,186.0,61.0,Clothing,Cash,Inactive,68.0,543.0,95563,Single,Doctor,Mobile,Firefox,True,good,0.78,True
5897,Amit,25.0,Male,user5896@mail.com,9000005896,Delhi,KA,India,2017-09-02,2017-09-16,5000000.0,,,Electronics,Cash,Inactive,,100.0,income,Married,Engineer,Desktop,Firefox,False,average,3.0,True
5898,Carlos,28.0,Female,user5897@mail.com,9000005897,Bangalore,DL,India,2019-03-12,2019-04-18,3443.0,4474.0,81.0,Electronics,Cash,Inactive,38.0,366.0,122090,Single,Engineer,Mobile,Chrome,False,average,0.12,True
5899,Wei,37.0,Female,user5898@mail.com,9000005898,Chennai,KA,India,2018-04-09,2024-05-23,11793.0,1086.0,67.0,Electronics,Card,Inactive,78.0,838.0,188638,Married,Doctor,Desktop,Firefox,False,average,0.84,True
5900,Fatima,26.0,Female,user5899@mail.com,9000005899,Chennai,MH,India,2024-09-27,2023-07-04,12560.0,1943.0,28.0,Electronics,Card,Active,97.0,309.0,57135,Single,Engineer,Mobile,Chrome,False,average,0.49,True
5901,Sara,63.0,Female,user5900@mail.com,9000005900,Chennai,DL,India,2020-02-24,2017-08-22,43051.0,4845.0,40.0,Clothing,Cash,Inactive,17.0,624.0,166814,Single,Doctor,Mobile,Firefox,False,average,0.29,True
5902,Sara,22.0,Male,user5901@mail.com,9000005901,Chennai,TN,India,2020-12-09,2023-09-13,19709.0,2754.0,74.0,Electronics,Cash,Inactive,69.0,318.0,44901,Single,Doctor,Mobile,Firefox,False,bad,0.74,False
5903,Fatima,42.0,Male,user5902@mail.com,9000005902,Bangalore,TN,India,2016-12-29,2022-03-20,28867.0,2662.0,85.0,Electronics,Card,Inactive,41.0,628.0,119751,Single,Engineer,Mobile,Chrome,True,bad,0.69,False
5904,John,28.0,Female,user5903@mail.com,9000005903,Bangalore,KA,India,2017-04-21,2021-01-06,23082.0,3718.0,98.0,Clothing,UPI,Inactive,30.0,704.0,60725,Single,Engineer,Desktop,Chrome,False,good,0.28,True
5905,Amit,44.0,Male,user5904@mail.com,9000005904,Bangalore,MH,India,2019-03-30,2022-09-09,5000000.0,,,Clothing,UPI,Active,150.0,100.0,income,Single,Engineer,Mobile,Firefox,True,good,,False
5906,John,21.0,Male,user5905@mail.com,9000005905,Mumbai,DL,India,2017-11-08,2016-04-11,38697.0,1861.0,45.0,Clothing,UPI,Inactive,8.0,322.0,118650,Married,Engineer,Desktop,Chrome,True,average,0.69,True
5907,Sara,33.0,Male,user5906@mail.com,9000005906,Bangalore,KA,India,2017-07-25,2016-12-03,28542.0,132.0,47.0,Clothing,Cash,Inactive,33.0,692.0,116819,Single,Doctor,Desktop,Firefox,True,good,0.97,True
5908,Amit,39.0,Male,user5907@mail.com,9000005907,Delhi,TN,India,2019-01-02,2015-04-10,5000000.0,,,Electronics,Card,Active,150.0,100.0,,Single,Engineer,Desktop,Firefox,True,good,,True
410,Wei,65.0,Male,user5908@mail.com,9000005908,Chennai,TN,India,2022-09-09,2017-06-28,,,-3.0,Clothing,Card,Inactive,,100.0,,Single,Doctor,Desktop,Chrome,False,bad,,False
5910,Carlos,26.0,Female,user5909@mail.com,9000005909,Delhi,KA,India,2017-06-10,2022-11-26,13740.0,1899.0,74.0,Electronics,UPI,Inactive,56.0,406.0,174334,Married,Doctor,Desktop,Chrome,False,average,0.94,False
480,Priya,39.0,Female,user5910@mail.com,9000005910,Mumbai,MH,India,2020-07-21,2016-06-12,42087.0,2618.0,33.0,Clothing,Card,Active,67.0,765.0,59742,Single,Doctor,Mobile,Chrome,False,good,0.01,False
5912,Fatima,57.0,Female,user5911@mail.com,9000005911,Delhi,TN,India,2018-09-20,2021-12-22,48032.0,2573.0,12.0,Electronics,UPI,Inactive,78.0,643.0,76483,Married,Doctor,Desktop,Chrome,False,bad,0.14,True
5913,  John ,,,invalid@,,,,India,not_a_date,32-13-2020,,,,,crypto,,,100.0,,,,,,,,3.0,
5914,Amit,120.0,Male,invalid@,abc123,Delhi,TN,India,not_a_date,,,,-3.0,Clothing,Cash,Inactive,150.0,,income,Married,Engineer,Mobile,Chrome,False,average,3.0,False
5915,Wei,45.0,Male,user5914@mail.com,9000005914,Mumbai,MH,India,2023-06-23,2018-05-04,15745.0,4682.0,4.0,Clothing,Cash,Inactive,19.0,694.0,190813,Married,Engineer,Desktop,Chrome,False,average,0.26,False
5916,John,32.0,Male,user5915@mail.com,9000005915,Bangalore,MH,India,2020-04-13,2021-04-06,,,,Electronics,Cash,Active,150.0,100.0,,Single,Engineer,Mobile,Firefox,True,bad,3.0,True
5917,John,37.0,Female,user5916@mail.com,9000005916,Delhi,DL,India,2019-06-28,2023-09-18,32325.0,4588.0,24.0,Clothing,Card,Active,58.0,404.0,52438,Single,Doctor,Desktop,Firefox,False,bad,0.11,False
5918,John,22.0,Female,user5917@mail.com,9000005917,Mumbai,TN,India,2024-09-23,2021-06-20,13666.0,2896.0,85.0,Electronics,UPI,Inactive,94.0,817.0,138068,Married,Doctor,Desktop,Chrome,True,average,0.66,True
5919,Amit,37.0,Female,user5918@mail.com,9000005918,Bangalore,DL,India,2017-03-02,2020-10-03,29392.0,1599.0,98.0,Electronics,UPI,Active,19.0,666.0,68206,Married,Doctor,Mobile,Chrome,True,average,0.16,True
5920,Priya,38.0,Female,user5919@mail.com,9000005919,Delhi,KA,India,2021-06-06,2020-09-21,44004.0,5000.0,37.0,Electronics,UPI,Active,92.0,540.0,25426,Single,Engineer,Desktop,Firefox,True,bad,0.08,False
5921,Sara,32.0,Female,user5920@mail.com,9000005920,Chennai,MH,India,2016-06-26,2018-05-07,43820.0,746.0,13.0,Clothing,Card,Inactive,27.0,356.0,91033,Married,Doctor,Desktop,Chrome,False,good,0.88,False
5922,Sara,42.0,Female,user5921@mail.com,9000005921,Chennai,KA,India,2018-10-04,2020-06-29,11247.0,2856.0,33.0,Clothing,Cash,Inactive,53.0,775.0,88042,Married,Engineer,Mobile,Firefox,False,bad,0.84,True
5923,Fatima,63.0,Female,user5922@mail.com,9000005922,Delhi,DL,India,2017-06-17,2024-02-21,48934.0,3251.0,62.0,Clothing,Card,Active,34.0,461.0,65312,Married,Engineer,Mobile,Chrome,False,bad,0.14,False
5924,Carlos,49.0,Female,user5923@mail.com,9000005923,Mumbai,KA,India,2023-04-13,2024-06-23,30414.0,2633.0,91.0,Electronics,UPI,Active,84.0,845.0,177383,Married,Doctor,Desktop,Firefox,False,average,0.6,True
5925,Sara,64.0,Female,user5924@mail.com,9000005924,Mumbai,MH,India,2016-07-19,2020-05-29,9268.0,1742.0,95.0,Clothing,Card,Active,96.0,811.0,157798,Married,Engineer,Mobile,Chrome,True,bad,0.49,True
5926,Priya,29.0,Male,user5925@mail.com,9000005925,Bangalore,MH,India,2017-06-08,2018-09-10,25672.0,1461.0,66.0,Electronics,Cash,Inactive,47.0,469.0,138520,Married,Engineer,Mobile,Firefox,True,average,0.57,True
5927,Fatima,59.0,Female,user5926@mail.com,9000005926,Mumbai,DL,India,2019-05-07,2021-08-19,26921.0,4252.0,93.0,Clothing,UPI,Inactive,3.0,736.0,146144,Married,Doctor,Desktop,Chrome,False,bad,0.41,True
5928,Sara,56.0,Male,user5927@mail.com,9000005927,Mumbai,MH,India,2023-12-15,2020-11-13,24101.0,4281.0,20.0,Electronics,Card,Inactive,20.0,367.0,102206,Single,Doctor,Desktop,Firefox,True,average,0.17,False
5929,Priya,60.0,Male,user5928@mail.com,9000005928,Mumbai,KA,India,2018-11-06,2021-07-10,38110.0,4772.0,50.0,Clothing,Card,Inactive,67.0,529.0,173644,Married,Engineer,Desktop,Firefox,False,average,0.5,False
5930,John,24.0,Female,user5929@mail.com,9000005929,Delhi,DL,India,2019-08-08,2015-07-07,47322.0,4412.0,70.0,Clothing,UPI,Inactive,45.0,350.0,57719,Married,Doctor,Desktop,Firefox,True,good,0.58,True
5931,  John ,120.0,M,,abc123,,Tamil Nadu,India,,32-13-2020,5000000.0,,-3.0,electronics,crypto,closed,,,income,,,,,,,,
5932,Priya,23.0,Male,user5931@mail.com,9000005931,Delhi,MH,India,2018-09-06,2024-05-30,31769.0,4745.0,9.0,Clothing,Cash,Inactive,91.0,598.0,190469,Single,Engineer,Desktop,Firefox,False,good,0.45,False
5933,Amit,24.0,Male,user5932@mail.com,9000005932,Mumbai,KA,India,2020-01-13,2016-04-29,45750.0,4817.0,51.0,Electronics,UPI,Inactive,36.0,656.0,85478,Married,Engineer,Mobile,Firefox,False,bad,0.77,True
5934,Priya,60.0,Male,user5933@mail.com,9000005933,Bangalore,KA,India,2019-09-22,2020-12-05,33480.0,2087.0,92.0,Electronics,Cash,Active,10.0,733.0,143434,Married,Engineer,Mobile,Chrome,False,average,0.51,False
5935,Wei,,Female,,,Bangalore,TN,India,,32-13-2020,5000000.0,,-3.0,Electronics,Cash,Active,150.0,,,Single,Engineer,Mobile,Firefox,True,average,,False
